station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
EGLL,2026-03-11 12:50,53.60,37.40,54.07,270.00,16.00,0.00,29.88,M,6.21,M,FEW,M,M,M,4300.00,M,M,M,M,M,M,M,M,M,M,53.60,COR EGLL 111250Z AUTO 27016KT 9999 FEW043 12/03 Q1012 NOSIG,M
EGLL,2026-03-11 13:20,55.40,37.40,50.63,280.00,13.00,0.00,29.88,M,6.21,M,BKN,M,M,M,4400.00,M,M,M,M,M,M,M,M,M,M,55.40,COR EGLL 111320Z AUTO 28013KT 9999 BKN044 13/03 Q1012 NOSIG,M
EGLL,2026-03-11 13:50,51.80,37.40,57.76,260.00,19.00,0.00,29.88,M,6.21,M,SCT,M,M,M,4600.00,M,M,M,-RA,M,M,M,M,M,M,51.80,COR EGLL 111350Z AUTO 26019KT 9999 -RA SCT046 11/03 Q1012 NOSIG,M
EGLL,2026-03-11 14:20,53.60,35.60,50.35,270.00,20.00,0.00,29.88,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,COR EGLL 111420Z AUTO 27020KT 9999 NCD 12/02 Q1012 NOSIG,M
EGLL,2026-03-11 14:50,53.60,35.60,50.35,260.00,19.00,0.00,29.91,M,6.21,29.00,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,COR EGLL 111450Z AUTO 26019G29KT 9999 NCD 12/02 Q1013 NOSIG,M
EGLL,2026-03-11 15:20,51.80,35.60,53.80,280.00,16.00,0.00,29.91,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,COR EGLL 111520Z AUTO 28016KT 9999 NCD 11/02 Q1013 NOSIG,M
EGLL,2026-03-11 15:50,53.60,37.40,54.07,270.00,16.00,0.00,29.91,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,COR EGLL 111550Z AUTO 27016KT 9999 NCD 12/03 Q1013 NOSIG,M
EGLL,2026-03-11 16:20,51.80,35.60,53.80,270.00,16.00,0.00,29.94,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,COR EGLL 111620Z AUTO 27016KT 9999 NCD 11/02 Q1014 NOSIG,M
EGLL,2026-03-11 16:50,51.80,37.40,57.76,280.00,9.00,0.00,29.94,M,6.21,M,FEW,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,51.80,COR EGLL 111650Z AUTO 28009KT 9999 FEW045 11/03 Q1014 NOSIG,M
EGLL,2026-03-11 17:20,50.00,35.60,57.51,280.00,14.00,0.00,29.97,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,COR EGLL 111720Z AUTO 28014KT 9999 NCD 10/02 Q1015 NOSIG,M
EGLL,2026-03-11 17:50,51.80,35.60,53.80,260.00,16.00,0.00,30.00,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,COR EGLL 111750Z AUTO 26016KT 9999 NCD 11/02 Q1016 NOSIG,M
EGLL,2026-03-11 18:20,50.00,35.60,57.51,260.00,12.00,0.00,30.00,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,COR EGLL 111820Z AUTO 26012KT 9999 NCD 10/02 Q1016 NOSIG,M
EGLL,2026-03-11 18:50,50.00,35.60,57.51,250.00,12.00,0.00,30.00,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,COR EGLL 111850Z AUTO 25012KT 9999 NCD 10/02 Q1016 NOSIG,M
EGLL,2026-03-11 19:20,48.20,35.60,61.50,250.00,12.00,0.00,30.03,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.62,COR EGLL 111920Z AUTO 25012KT 9999 NCD 09/02 Q1017 NOSIG,M
EGLL,2026-03-11 19:50,48.20,35.60,61.50,250.00,13.00,0.00,30.03,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.32,COR EGLL 111950Z AUTO 25013KT 9999 NCD 09/02 Q1017 NOSIG,M
EGLL,2026-03-11 20:20,48.20,35.60,61.50,250.00,13.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.32,COR EGLL 112020Z AUTO 25013KT 9999 NCD 09/02 Q1018 NOSIG,M
EGLL,2026-03-11 20:50,46.40,35.60,65.82,240.00,10.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.03,COR EGLL 112050Z AUTO 24010KT 9999 NCD 08/02 Q1018 NOSIG,M
EGLL,2026-03-11 21:20,44.60,35.60,70.47,230.00,10.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.77,COR EGLL 112120Z AUTO 23010KT 9999 NCD 07/02 Q1018 NOSIG,M
EGLL,2026-03-11 21:50,44.60,35.60,70.47,220.00,9.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.18,COR EGLL 112150Z AUTO 22009KT 190V250 9999 NCD 07/02 Q1018 NOSIG,M
EGLL,2026-03-11 22:20,44.60,35.60,70.47,220.00,8.00,0.00,30.06,M,6.21,M,SCT,M,M,M,4100.00,M,M,M,M,M,M,M,M,M,M,39.63,COR EGLL 112220Z AUTO 22008KT 9999 SCT041 07/02 Q1018 NOSIG,M
EGLL,2026-03-11 22:50,44.60,35.60,70.47,200.00,8.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.63,COR EGLL 112250Z AUTO 20008KT 9999 NCD 07/02 Q1018 NOSIG,M
EGLL,2026-03-11 23:20,44.60,35.60,70.47,210.00,10.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.77,COR EGLL 112320Z AUTO 21010KT 9999 NCD 07/02 Q1018 NOSIG,M
EGLL,2026-03-11 23:50,42.80,35.60,75.49,210.00,9.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.94,COR EGLL 112350Z AUTO 21009KT 9999 NCD 06/02 Q1018 NOSIG,M
EGLL,2026-03-12 00:20,42.80,35.60,75.49,220.00,8.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.42,COR EGLL 120020Z AUTO 22008KT 9999 NCD 06/02 Q1018 NOSIG,M
EGLL,2026-03-12 00:50,42.80,37.40,81.06,210.00,9.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.94,COR EGLL 120050Z AUTO 21009KT 9999 NCD 06/03 Q1018 NOSIG,M
EGLL,2026-03-12 01:20,42.80,37.40,81.06,210.00,11.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.11,COR EGLL 120120Z AUTO 21011KT 9999 NCD 06/03 Q1018 NOSIG,M
EGLL,2026-03-12 01:50,42.80,37.40,81.06,210.00,10.00,0.00,30.03,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.51,COR EGLL 120150Z AUTO 21010KT 9999 NCD 06/03 Q1017 NOSIG,M
EGLL,2026-03-12 02:20,42.80,37.40,81.06,210.00,11.00,0.00,30.03,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.11,COR EGLL 120220Z AUTO 21011KT 9999 NCD 06/03 Q1017 NOSIG,M
EGLL,2026-03-12 02:50,42.80,39.20,86.99,220.00,11.00,0.00,30.00,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.11,COR EGLL 120250Z AUTO 22011KT 9999 NCD 06/04 Q1016 NOSIG,M
EGLL,2026-03-12 03:20,42.80,37.40,81.06,200.00,9.00,0.00,30.00,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.94,COR EGLL 120320Z AUTO 20009KT 9999 NCD 06/03 Q1016 NOSIG,M
EGLL,2026-03-12 03:50,42.80,39.20,86.99,210.00,8.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,2900.00,3900.00,M,M,M,M,M,M,M,M,M,37.42,COR EGLL 120350Z AUTO 21008KT 9999 FEW029 SCT039 06/04 Q1016 NOSIG,M
EGLL,2026-03-12 04:20,44.60,39.20,81.20,210.00,8.00,0.00,30.00,M,6.21,M,BKN,M,M,M,4200.00,M,M,M,M,M,M,M,M,M,M,39.63,COR EGLL 120420Z AUTO 21008KT 9999 BKN042 07/04 Q1016 NOSIG,M
EGLL,2026-03-12 04:50,42.80,39.20,86.99,200.00,7.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,2300.00,4400.00,M,M,M,M,M,M,M,M,M,37.94,COR EGLL 120450Z AUTO 20007KT 9999 FEW023 SCT044 06/04 Q1016 NOSIG,M
EGLL,2026-03-12 05:20,44.60,41.00,87.08,210.00,9.00,0.00,29.97,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.18,COR EGLL 120520Z AUTO 21009KT 9999 NCD 07/05 Q1015 NOSIG,M
EGLL,2026-03-12 05:50,46.40,41.00,81.33,210.00,9.00,0.00,29.97,M,6.21,M,SCT,M,M,M,4100.00,M,M,M,M,M,M,M,M,M,M,41.42,COR EGLL 120550Z AUTO 21009KT 9999 SCT041 08/05 Q1015 NOSIG,M
EGLL,2026-03-12 06:20,46.40,41.00,81.33,210.00,10.00,0.00,29.97,M,6.21,M,OVC,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,41.03,COR EGLL 120620Z AUTO 21010KT 9999 OVC040 08/05 Q1015 NOSIG,M
EGLL,2026-03-12 06:50,48.20,41.00,76.01,210.00,11.00,0.00,29.97,M,6.21,22.00,OVC,M,M,M,3900.00,M,M,M,M,M,M,M,M,M,M,42.94,COR EGLL 120650Z AUTO 21011G22KT 9999 OVC039 09/05 Q1015 NOSIG,M
EGLL,2026-03-12 07:20,48.20,41.00,76.01,200.00,11.00,0.00,29.94,M,6.21,21.00,OVC,M,M,M,3400.00,M,M,M,M,M,M,M,M,M,M,42.94,COR EGLL 120720Z AUTO 20011G21KT 170V250 9999 OVC034 09/05 Q1014 NOSIG,M
EGLL,2026-03-12 07:50,50.00,41.00,71.06,210.00,15.00,0.00,29.94,M,6.21,M,BKN,OVC,M,M,2700.00,3800.00,M,M,M,M,M,M,M,M,M,50.00,COR EGLL 120750Z AUTO 21015KT 9999 BKN027 OVC038 10/05 Q1014 NOSIG,M
EGLL,2026-03-12 08:20,50.00,41.00,71.06,210.00,15.00,0.00,29.94,M,6.21,M,OVC,M,M,M,3400.00,M,M,M,M,M,M,M,M,M,M,50.00,COR EGLL 120820Z AUTO 21015KT 180V240 9999 OVC034 10/05 Q1014 NOSIG,M
EGLL,2026-03-12 08:50,50.00,41.00,71.06,200.00,17.00,0.00,29.91,M,6.21,M,OVC,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,50.00,COR EGLL 120850Z AUTO 20017KT 9999 OVC030 10/05 Q1013 NOSIG,M
EGLL,2026-03-12 09:20,51.80,42.80,71.26,210.00,19.00,0.00,29.91,M,6.21,M,BKN,OVC,M,M,2700.00,3300.00,M,M,M,M,M,M,M,M,M,51.80,COR EGLL 120920Z AUTO 21019KT 9999 BKN027 OVC033 11/06 Q1013 NOSIG,M
EGLL,2026-03-12 09:50,51.80,41.00,66.48,220.00,22.00,0.00,29.91,M,6.21,33.00,BKN,OVC,M,M,2800.00,3200.00,M,M,M,M,M,M,M,M,M,51.80,COR EGLL 120950Z AUTO 22022G33KT 9999 BKN028 OVC032 11/05 Q1013 NOSIG,M
EGLL,2026-03-12 10:20,51.80,42.80,71.26,220.00,21.00,0.00,29.91,M,6.21,34.00,BKN,OVC,M,M,2100.00,2500.00,M,M,M,M,M,M,M,M,M,51.80,COR EGLL 121020Z AUTO 22021G34KT 9999 BKN021 OVC025 11/06 Q1013 NOSIG,M
EGLL,2026-03-12 10:50,51.80,42.80,71.26,220.00,19.00,0.00,29.88,M,6.21,29.00,FEW,OVC,M,M,1800.00,2500.00,M,M,M,M,M,M,M,M,M,51.80,COR EGLL 121050Z AUTO 22019G29KT 9999 FEW018 OVC025 11/06 Q1012 NOSIG,M
EGLL,2026-03-12 11:20,53.60,42.80,66.70,220.00,20.00,0.00,29.88,M,6.21,31.00,OVC,M,M,M,2600.00,M,M,M,M,M,M,M,M,M,M,53.60,COR EGLL 121120Z AUTO 22020G31KT 9999 OVC026 12/06 Q1012 NOSIG,M
EGLL,2026-03-12 11:50,53.60,42.80,66.70,220.00,25.00,0.00,29.85,M,6.21,36.00,OVC,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,53.60,COR EGLL 121150Z AUTO 22025G36KT 9999 OVC025 12/06 Q1011 NOSIG,M
EGLL,2026-03-12 12:20,51.80,42.80,71.26,220.00,23.00,0.00,29.85,M,6.21,M,OVC,M,M,M,2200.00,M,M,M,M,M,M,M,M,M,M,51.80,COR EGLL 121220Z AUTO 22023KT 9999 OVC022 11/06 Q1011 NOSIG,M
EGLL,2026-03-12 12:50,51.80,44.60,76.34,210.00,25.00,0.00,29.85,M,6.21,36.00,OVC,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,51.80,COR EGLL 121250Z AUTO 21025G36KT 9999 OVC020 11/07 Q1011 NOSIG,M
EGLL,2026-03-12 13:20,51.80,44.60,76.34,210.00,21.00,0.00,29.83,M,6.21,34.00,OVC,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,51.80,COR EGLL 121320Z AUTO 21021G34KT 9999 OVC020 11/07 Q1010 NOSIG,M
EGLL,2026-03-12 13:50,51.80,44.60,76.34,210.00,21.00,0.00,29.83,M,6.21,31.00,BKN,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,51.80,COR EGLL 121350Z AUTO 21021G31KT 180V240 9999 BKN018 11/07 Q1010 NOSIG,M
EGLL,2026-03-12 14:20,51.80,46.40,81.74,210.00,21.00,0.00,29.80,M,6.21,31.00,OVC,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,51.80,COR EGLL 121420Z AUTO 21021G31KT 9999 OVC017 11/08 Q1009 NOSIG,M
EGLL,2026-03-12 14:50,51.80,46.40,81.74,210.00,24.00,0.00,29.80,M,6.21,M,OVC,///,M,M,1500.00,M,M,M,-RA,M,M,M,M,M,M,51.80,COR EGLL 121450Z AUTO 21024KT 9999 -RA OVC015/// //////TCU 11/08 Q1009 NOSIG,M
EGLL,2026-03-12 15:20,51.80,46.40,81.74,210.00,21.00,0.00,29.77,M,6.21,31.00,OVC,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,51.80,COR EGLL 121520Z AUTO 21021G31KT 9999 OVC017 11/08 Q1008 NOSIG,M
EGLL,2026-03-12 15:50,53.60,46.40,76.51,210.00,24.00,0.00,29.77,M,6.21,M,OVC,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,53.60,COR EGLL 121550Z AUTO 21024KT 9999 OVC017 12/08 Q1008 NOSIG,M
EGLL,2026-03-12 16:20,53.60,46.40,76.51,210.00,24.00,0.00,29.74,M,6.21,37.00,OVC,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,53.60,COR EGLL 121620Z AUTO 21024G37KT 9999 OVC017 12/08 Q1007 NOSIG,M
EGLL,2026-03-12 16:50,51.80,48.20,87.47,210.00,24.00,0.00,29.74,M,6.21,36.00,BKN,OVC,M,M,1400.00,1900.00,M,M,-RADZ,M,M,M,M,M,M,51.80,COR EGLL 121650Z AUTO 21024G36KT 9999 -RADZ BKN014 OVC019 11/09 Q1007 TEMPO BKN015,M
EGLL,2026-03-12 17:20,51.80,48.20,87.47,210.00,24.00,0.00,29.74,M,6.21,M,BKN,OVC,M,M,1200.00,1700.00,M,M,-RA,M,M,M,M,M,M,51.80,COR EGLL 121720Z AUTO 21024KT 9999 -RA BKN012 OVC017 11/09 Q1007 NOSIG,M
EGLL,2026-03-12 17:50,51.80,48.20,87.47,210.00,23.00,0.00,29.71,M,6.21,34.00,BKN,BKN,OVC,M,1300.00,1700.00,2200.00,M,-RADZ,M,M,M,M,M,M,51.80,COR EGLL 121750Z AUTO 21023G34KT 9999 -RADZ BKN013 BKN017 OVC022 11/09 Q1006 TEMPO BKN015,M
EGLL,2026-03-12 18:20,51.80,48.20,87.47,210.00,25.00,0.00,29.71,M,6.21,36.00,BKN,OVC,M,M,1500.00,2000.00,M,M,-RADZ,M,M,M,M,M,M,51.80,COR EGLL 121820Z AUTO 21025G36KT 9999 -RADZ BKN015 OVC020 11/09 Q1006 TEMPO BKN014,M
EGLL,2026-03-12 18:50,51.80,48.20,87.47,210.00,24.00,0.00,29.68,M,6.21,36.00,OVC,M,M,M,1400.00,M,M,M,-RADZ,M,M,M,M,M,M,51.80,COR EGLL 121850Z AUTO 21024G36KT 9999 -RADZ OVC014 11/09 Q1005 TEMPO BKN015,M
EGLL,2026-03-12 19:20,51.80,48.20,87.47,200.00,22.00,0.00,29.68,M,6.21,32.00,OVC,M,M,M,1200.00,M,M,M,-RA,M,M,M,M,M,M,51.80,COR EGLL 121920Z AUTO 20022G32KT 9999 -RA OVC012 11/09 Q1005 NOSIG,M
EGLL,2026-03-12 19:50,51.80,48.20,87.47,200.00,20.00,0.00,29.68,M,5.59,M,OVC,M,M,M,1000.00,M,M,M,-RA,M,M,M,M,M,M,51.80,COR EGLL 121950Z AUTO 20020KT 9000 -RA OVC010 11/09 Q1005 NOSIG,M
EGLL,2026-03-12 20:20,51.80,48.20,87.47,210.00,18.00,0.00,29.65,M,6.21,28.00,OVC,M,M,M,1000.00,M,M,M,-RADZ,M,M,M,M,M,M,51.80,COR EGLL 122020Z AUTO 21018G28KT 9999 -RADZ OVC010 11/09 Q1004 NOSIG,M
EGLL,2026-03-12 20:50,51.80,48.20,87.47,210.00,20.00,0.00,29.65,M,3.73,M,OVC,M,M,M,900.00,M,M,M,-RADZ,M,M,M,M,M,M,51.80,COR EGLL 122050Z AUTO 21020KT 180V240 6000 -RADZ OVC009 11/09 Q1004 TEMPO RA,M
EGLL,2026-03-12 21:20,51.80,50.00,93.55,210.00,20.00,0.00,29.62,M,6.21,33.00,OVC,M,M,M,900.00,M,M,M,-RADZ,M,M,M,M,M,M,51.80,COR EGLL 122120Z AUTO 21020G33KT 9999 -RADZ OVC009 11/10 Q1003 TEMPO RA,M
EGLL,2026-03-12 21:50,51.80,50.00,93.55,210.00,19.00,0.00,29.59,M,6.21,29.00,OVC,M,M,M,900.00,M,M,M,-RADZ,M,M,M,M,M,M,51.80,COR EGLL 122150Z AUTO 21019G29KT 9999 -RADZ OVC009 11/10 Q1002 TEMPO 2000 +RA,M
EGLL,2026-03-12 22:20,51.80,50.00,93.55,210.00,21.00,0.00,29.59,M,6.21,35.00,OVC,M,M,M,1000.00,M,M,M,-RA,M,M,M,M,M,M,51.80,COR EGLL 122220Z AUTO 21021G35KT 180V240 9999 -RA OVC010 11/10 Q1002 TEMPO 2000 +RA BKN007,M
EGLL,2026-03-12 22:50,51.80,50.00,93.55,210.00,21.00,0.00,29.56,M,6.21,33.00,OVC,M,M,M,1200.00,M,M,M,-RA,M,M,M,M,M,M,51.80,COR EGLL 122250Z AUTO 21021G33KT 9999 -RA OVC012 11/10 Q1001 TEMPO 2000 +RA BKN007,M
EGLL,2026-03-12 23:20,53.60,50.00,87.56,210.00,22.00,0.00,29.53,M,4.35,33.00,OVC,///,M,M,1300.00,M,M,M,-RA,M,M,M,M,M,M,53.60,COR EGLL 122320Z AUTO 21022G33KT 7000 -RA OVC013/// //////TCU 12/10 Q1000 TEMPO 2000 +RA BKN007,M
EGLL,2026-03-12 23:50,53.60,50.00,87.56,210.00,23.00,0.00,29.50,M,6.21,37.00,OVC,M,M,M,1300.00,M,M,M,-RA,M,M,M,M,M,M,53.60,COR EGLL 122350Z AUTO 21023G37KT 9999 -RA OVC013 12/10 Q0999 TEMPO 2000 +RA BKN007,M
EGLL,2026-03-13 00:20,53.60,50.00,87.56,210.00,24.00,0.00,29.50,M,4.35,35.00,BKN,OVC,///,M,1200.00,1700.00,M,M,-RA,M,M,M,M,M,M,53.60,COR EGLL 130020Z AUTO 21024G35KT 7000 -RA BKN012/// OVC017/// //////TCU 12/10 Q0999 TEMPO 2000 +RA BKN007,M
EGLL,2026-03-13 00:50,53.60,50.00,87.56,210.00,21.00,0.00,29.47,M,4.97,32.00,BKN,///,M,M,1400.00,M,M,M,-RA,M,M,M,M,M,M,53.60,COR EGLL 130050Z AUTO 21021G32KT 8000 -RA BKN014/// //////CB 12/10 Q0998 TEMPO 2000 +RA BKN007,M
EGLL,2026-03-13 01:20,53.60,50.00,87.56,210.00,23.00,0.00,29.47,M,6.21,33.00,BKN,///,M,M,1400.00,M,M,M,-RA,M,M,M,M,M,M,53.60,COR EGLL 130120Z AUTO 21023G33KT 9999 -RA BKN014/// //////CB 12/10 Q0998 RERA TEMPO 2000 +RA BKN007,M
EGLL,2026-03-13 01:50,53.60,50.00,87.56,260.00,24.00,0.00,29.47,M,1.37,M,BKN,BKN,OVC,///,1200.00,1700.00,2300.00,M,+RA,M,M,M,M,M,M,53.60,COR EGLL 130150Z AUTO 26024KT 2200 +RA BKN012/// BKN017/// OVC023/// //////CB 12/10 Q0998 TEMPO 6000 RA,M
EGLL,2026-03-13 02:20,51.80,46.40,81.74,230.00,23.00,0.00,29.47,M,6.21,M,FEW,///,M,M,1900.00,M,M,M,-RA,M,M,M,M,M,M,51.80,COR EGLL 130220Z AUTO 23023KT 9999 -RA FEW019/// //////CB 11/08 Q0998 RERA TEMPO 4000 RA BKN012,M
EGLL,2026-03-13 02:50,51.80,46.40,81.74,260.00,24.00,0.00,29.47,M,3.11,M,FEW,BKN,BKN,///,1300.00,2400.00,3900.00,M,-RA,M,M,M,M,M,M,51.80,COR EGLL 130250Z AUTO 26024KT 5000 -RA FEW013/// BKN024/// BKN039/// //////CB 11/08 Q0998 RERA TEMPO 4000 RA BKN013,M
EGLL,2026-03-13 03:20,48.20,42.80,81.47,270.00,16.00,0.00,29.50,M,6.21,M,FEW,SCT,///,M,2300.00,4800.00,M,M,-RA,M,M,M,M,M,M,41.53,COR EGLL 130320Z AUTO 27016KT 9999 -RA FEW023/// SCT048/// //////CB 09/06 Q0999 NOSIG,M
EGLL,2026-03-13 03:50,46.40,41.00,81.33,290.00,20.00,0.00,29.53,M,6.21,30.00,SCT,BKN,BKN,///,1900.00,2400.00,3000.00,M,-RADZ,M,M,M,M,M,M,38.26,COR EGLL 130350Z AUTO 29020G30KT 9999 -RADZ SCT019/// BKN024/// BKN030/// //////TCU 08/05 Q1000 BECMG 25010KT,M
EGLL,2026-03-13 04:20,42.80,37.40,81.06,290.00,14.00,0.00,29.53,M,6.21,M,SCT,OVC,M,M,2900.00,3400.00,M,M,-RA,M,M,M,M,M,M,35.08,COR EGLL 130420Z AUTO 29014KT 9999 -RA SCT029 OVC034 06/03 Q1000 NOSIG,M
EGLL,2026-03-13 04:50,42.80,37.40,81.06,260.00,12.00,0.00,29.56,M,6.21,M,FEW,M,M,M,3900.00,M,M,M,M,M,M,M,M,M,M,35.75,COR EGLL 130450Z AUTO 26012KT 9999 FEW039 06/03 Q1001 NOSIG,M
EGLL,2026-03-13 05:20,44.60,37.40,75.67,230.00,13.00,0.00,29.53,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.71,COR EGLL 130520Z AUTO 23013KT 9999 NCD 07/03 Q1000 NOSIG,M
EGLL,2026-03-13 05:50,42.80,37.40,81.06,240.00,14.00,0.00,29.56,M,6.21,M,SCT,M,M,M,3100.00,M,M,M,M,M,M,M,M,M,M,35.08,COR EGLL 130550Z AUTO 24014KT 9999 SCT031 06/03 Q1001 NOSIG,M
EGLL,2026-03-13 06:20,42.80,35.60,75.49,240.00,16.00,0.00,29.56,M,6.21,M,FEW,SCT,M,M,2900.00,3400.00,M,M,M,M,M,M,M,M,M,34.50,COR EGLL 130620Z AUTO 24016KT 9999 FEW029 SCT034 06/02 Q1001 NOSIG,M
EGLL,2026-03-13 06:50,42.80,37.40,81.06,240.00,13.00,0.00,29.56,M,6.21,M,SCT,M,M,M,3200.00,M,M,M,M,M,M,M,M,M,M,35.40,COR EGLL 130650Z AUTO 24013KT 9999 SCT032 06/03 Q1001 NOSIG,M
EGLL,2026-03-13 07:20,42.80,37.40,81.06,230.00,13.00,0.00,29.59,M,6.21,M,FEW,M,M,M,3200.00,M,M,M,M,M,M,M,M,M,M,35.40,COR EGLL 130720Z AUTO 23013KT 9999 FEW032 06/03 Q1002 NOSIG,M
EGLL,2026-03-13 07:50,42.80,35.60,75.49,260.00,17.00,0.00,29.59,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.22,COR EGLL 130750Z AUTO 26017KT 9999 NCD 06/02 Q1002 NOSIG,M
EGLL,2026-03-13 08:20,44.60,35.60,70.47,240.00,14.00,0.00,29.59,M,6.21,M,FEW,M,M,M,3100.00,M,M,M,M,M,M,M,M,M,M,37.40,COR EGLL 130820Z AUTO 24014KT 9999 FEW031 07/02 Q1002 NOSIG,M
EGLL,2026-03-13 08:50,44.60,35.60,70.47,250.00,15.00,0.00,29.59,M,6.21,M,FEW,M,M,M,2800.00,M,M,M,M,M,M,M,M,M,M,37.11,COR EGLL 130850Z AUTO 25015KT 9999 FEW028 07/02 Q1002 NOSIG,M
EGLL,2026-03-13 09:20,44.60,33.80,65.59,240.00,14.00,0.00,29.59,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.40,COR EGLL 130920Z AUTO 24014KT 9999 NCD 07/01 Q1002 NOSIG,M
EGLL,2026-03-13 09:50,44.60,33.80,65.59,250.00,18.00,0.00,29.59,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.34,COR EGLL 130950Z AUTO 25018KT 9999 NCD 07/01 Q1002 NOSIG,M
EGLL,2026-03-13 10:20,44.60,33.80,65.59,250.00,15.00,0.00,29.59,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.11,COR EGLL 131020Z AUTO 25015KT 9999 NCD 07/01 Q1002 NOSIG,M
EGLL,2026-03-13 10:50,46.40,33.80,61.26,250.00,15.00,0.00,29.59,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.45,COR EGLL 131050Z AUTO 25015KT 9999 NCD 08/01 Q1002 NOSIG,M
EGLL,2026-03-13 11:20,46.40,32.00,56.99,250.00,15.00,0.00,29.59,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.45,COR EGLL 131120Z AUTO 25015KT 9999 NCD 08/M00 Q1002 NOSIG,M
EGLL,2026-03-13 11:50,46.40,32.00,56.99,240.00,16.00,0.00,29.59,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.19,COR EGLL 131150Z AUTO 24016KT 9999 NCD 08/00 Q1002 NOSIG,M
EGLL,2026-03-13 12:20,48.20,32.00,53.25,240.00,19.00,0.00,29.59,M,6.21,M,SCT,M,M,M,4200.00,M,M,M,M,M,M,M,M,M,M,40.86,COR EGLL 131220Z AUTO 24019KT 9999 SCT042 09/M00 Q1002 NOSIG,M
